gene_id	ko_list
TraesCS4D02G295500	K02730
TraesCS4D02G295700	K03842
TraesCS4D02G295800	K13464
TraesCS4D02G295900	K13464
TraesCS4D02G296000	K13464
TraesCS4D02G296200	K01725
TraesCS4D02G296400	K15397
TraesCS4D02G296600	K02938
TraesCS4D02G296700	K16329
TraesCS4D02G296800	K17710
TraesCS4D02G296900	K05658
TraesCS4D02G297200	K00485
TraesCS4D02G297300	K00485
TraesCS4D02G297400	K00485
TraesCS4D02G297600	K00485
TraesCS4D02G297700	K00485
TraesCS4D02G297800	K22913
TraesCS4D02G298000	K02998
TraesCS4D02G298100	K15028
TraesCS4D02G298400	K09286
TraesCS4D02G298600	K09286
TraesCS4D02G298900	K01535
TraesCS4D02G299000	K02293
TraesCS4D02G299400	K21398
TraesCS4D02G299500	K20890
TraesCS4D02G299800	K15891
TraesCS4D02G299900	K02604
TraesCS4D02G300100	K23504
TraesCS4D02G300300	K10523
TraesCS4D02G300900	K01719
TraesCS4D02G301200	K12185
TraesCS4D02G301300	K22683
TraesCS4D02G301600	K11807
TraesCS4D02G302500	K03327
TraesCS4D02G302600	K10664
TraesCS4D02G302700	K28356
TraesCS4D02G303500	K09338
TraesCS4D02G304000	K23094
TraesCS4D02G304200	K14823
TraesCS4D02G304300	K11842
TraesCS4D02G304500	K21596
TraesCS4D02G304600	K14684
TraesCS4D02G305700	K01883
TraesCS4D02G305800	K06910
TraesCS4D02G305900	K04077
TraesCS4D02G306200	K05749
TraesCS4D02G306800	K20888
TraesCS4D02G306900	K20888
TraesCS4D02G307000	K20888
TraesCS4D02G307300	K20888
TraesCS4D02G307400	K06961
TraesCS4D02G307700	K20891
TraesCS4D02G308200	K03549
TraesCS4D02G308300	K17790
TraesCS4D02G308700	K07910
TraesCS4D02G308800	K09873
TraesCS4D02G308900	K02219
TraesCS4D02G309000	K13071
TraesCS4D02G309100	K20725
TraesCS4D02G309300	K08081
TraesCS4D02G309500	K24816
TraesCS4D02G309600	K10523
TraesCS4D02G309700	K09422
TraesCS4D02G309900	K20771
TraesCS4D02G310000	K09286;K14516
TraesCS4D02G310800	K22522
TraesCS4D02G311200	K23960
TraesCS4D02G311300	K09648
TraesCS4D02G311400	K21766
TraesCS4D02G311700	K01945
TraesCS4D02G311900	K25366
TraesCS4D02G312000	K10576
TraesCS4D02G312100	K14488
TraesCS4D02G312800	K13945
TraesCS4D02G313400	K09286
TraesCS4D02G313600	K08176
TraesCS4D02G313700	K08176
TraesCS4D02G313800	K08176
TraesCS4D02G313900	K23518;K24997
TraesCS4D02G314300	K22883
TraesCS4D02G314400	K15746
TraesCS4D02G314500	K11135
TraesCS4D02G314700	K07029
TraesCS4D02G314900	K11792
TraesCS4D02G315000	K09286;K14516
TraesCS4D02G315100	K13457
TraesCS4D02G315200	K16302
TraesCS4D02G315400	K00766
TraesCS4D02G316500	K02216;K07198
TraesCS4D02G316800	K28548
TraesCS4D02G316900	K20557
TraesCS4D02G317500	K26735
TraesCS4D02G317600	K11599
TraesCS4D02G317900	K11000
TraesCS4D02G318200	K02328
TraesCS4D02G318400	K13412
TraesCS4D02G318600	K08472
TraesCS4D02G318700	K08472
TraesCS4D02G318800	K19040
TraesCS4D02G318900	K12666
TraesCS4D02G319000	K05287
TraesCS4D02G319100	K08472
TraesCS4D02G319200	K24139
TraesCS4D02G319300	K12585
TraesCS4D02G319400	K00134;K05298
TraesCS4D02G319500	K02200
TraesCS4D02G319700	K09422
TraesCS4D02G319800	K09422
TraesCS4D02G320300	K00059
TraesCS4D02G320400	K28174
TraesCS4D02G320600	K03963
TraesCS4D02G320800	K02950
TraesCS4D02G320900	K23618
TraesCS4D02G321500	K00939
TraesCS4D02G321900	K06928
TraesCS4D02G322200	K13430
TraesCS4D02G322500	K09287
TraesCS4D02G322600	K09287
TraesCS4D02G322700	K03781
TraesCS4D02G322800	K04523
TraesCS4D02G323100	K14685
TraesCS4D02G323400	K12271
TraesCS4D02G323500	K01904;K10526
TraesCS4D02G323600	K20628
TraesCS4D02G323700	K14689
TraesCS4D02G323800	K20628
TraesCS4D02G323900	K20628
TraesCS4D02G324000	K20628
TraesCS4D02G324800	K13447
TraesCS4D02G325200	K14500
TraesCS4D02G325700	K28555
TraesCS4D02G325800	K28555
TraesCS4D02G326200	K12855
TraesCS4D02G326400	K13473
TraesCS4D02G326600	K12855
TraesCS4D02G326900	K24194
TraesCS4D02G327200	K00640
TraesCS4D02G327300	K00765
TraesCS4D02G327400	K20619
TraesCS4D02G327600	K19861
TraesCS4D02G327700	K00799
TraesCS4D02G327800	K00799
TraesCS4D02G327900	K00799
TraesCS4D02G328000	K00799
TraesCS4D02G329200	K14423
TraesCS4D02G329300	K08242
TraesCS4D02G329900	K08176
TraesCS4D02G330300	K22683
TraesCS4D02G330400	K22683
TraesCS4D02G331100	K01102
TraesCS4D02G331300	K21989
TraesCS4D02G331900	K15040
TraesCS4D02G332000	K27753
TraesCS4D02G332100	K02068
TraesCS4D02G332500	K28532
TraesCS4D02G332600	K21843
TraesCS4D02G332800	K22390
TraesCS4D02G332900	K03377
TraesCS4D02G333500	K22390
TraesCS4D02G333700	K22685
TraesCS4D02G333800	K17794
TraesCS4D02G333900	K24175
TraesCS4D02G335000	K14432
TraesCS4D02G335700	K02894
TraesCS4D02G336100	K03444
TraesCS4D02G336200	K03444
TraesCS4D02G336300	K03444
TraesCS4D02G336400	K24169
TraesCS4D02G336700	K03539
TraesCS4D02G336800	K00559
TraesCS4D02G336900	K22048
TraesCS4D02G337000	K22048
TraesCS4D02G337100	K14808
TraesCS4D02G337200	K10599
TraesCS4D02G337300	K16296
TraesCS4D02G338400	K22683
TraesCS4D02G338700	K22683
TraesCS4D02G339100	K09422
TraesCS4D02G339200	K07114
TraesCS4D02G339300	K07114
TraesCS4D02G339400	K01177
TraesCS4D02G339500	K02889
TraesCS4D02G339600	K00599
TraesCS4D02G339700	K02931
TraesCS4D02G339800	K05278
TraesCS4D02G340500	K13435
TraesCS4D02G341200	K03364
TraesCS4D02G341400	K24193
TraesCS4D02G341600	K10577
TraesCS4D02G341700	K09264
TraesCS4D02G341800	K24028
TraesCS4D02G341900	K02867
TraesCS4D02G342300	K11592
TraesCS4D02G342400	K03626
TraesCS4D02G342500	K00430
TraesCS4D02G342600	K00430
TraesCS4D02G343000	K22390
TraesCS4D02G343400	K09753
TraesCS4D02G344300	K09873
TraesCS4D02G345100	K26935
TraesCS4D02G345300	K28557
TraesCS4D02G345400	K11254
TraesCS4D02G346400	K15923
TraesCS4D02G346600	K11000
TraesCS4D02G346700	K01115
TraesCS4D02G346900	K01620
TraesCS4D02G347000	K19323
TraesCS4D02G347100	K01641
TraesCS4D02G347200	K15403
TraesCS4D02G347300	K00454
TraesCS4D02G347500	K23553
TraesCS4D02G347600	K02087;K02206;K04563
TraesCS4D02G347700	K15277
TraesCS4D02G347900	K01620
TraesCS4D02G348100	K09286
TraesCS4D02G348200	K23541
TraesCS4D02G348300	K15523
TraesCS4D02G348500	K11752
TraesCS4D02G348900	K09287
TraesCS4D02G349000	K16908
TraesCS4D02G349100	K03036
TraesCS4D02G349500	K05894
TraesCS4D02G349600	K05941;K25587
TraesCS4D02G349700	K09874
TraesCS4D02G350200	K12175
TraesCS4D02G350300	K27605
TraesCS4D02G350500	K01193
TraesCS4D02G351100	K01625
TraesCS4D02G351300	K17212
TraesCS4D02G351400	K03217
TraesCS4D02G351500	K01074
TraesCS4D02G352200	K13447
TraesCS4D02G352800	K00275
TraesCS4D02G352900	K20241
TraesCS4D02G353100	K00103
TraesCS4D02G353300	K10523
TraesCS4D02G353400	K05917
TraesCS4D02G353500	K00103
TraesCS4D02G353600	K25314
TraesCS4D02G353700	K00275
TraesCS4D02G354400	K13457
TraesCS4D02G354500	K10523
TraesCS4D02G354800	K11096
TraesCS4D02G355000	K03094
TraesCS4D02G355100	K20628
TraesCS4D02G355600	K09872
TraesCS4D02G355700	K20628
TraesCS4D02G355800	K20628
TraesCS4D02G356200	K00826
TraesCS4D02G356300	K13356
TraesCS4D02G356400	K04506
TraesCS4D02G357100	K14641
TraesCS4D02G357700	K15691
TraesCS4D02G357800	K01102
TraesCS4D02G358100	K22684
TraesCS4D02G358500	K00422
TraesCS4D02G358600	K12193
TraesCS4D02G358700	K08235
TraesCS4D02G358800	K22684
TraesCS4D02G358900	K09419
TraesCS4D02G359100	K09422
TraesCS4D02G359200	K00422
TraesCS4D02G359400	K01593
TraesCS4D02G359600	K09338
TraesCS4D02G360200	K27747
TraesCS4D02G360300	K13431
TraesCS4D02G360500	K13457
TraesCS4D02G360600	K09422
TraesCS4D02G361300	K24976
TraesCS4D02G361400	K20456
TraesCS4D02G361500	K26549
TraesCS4D02G361700	K20628
TraesCS4D02G361900	K20628
TraesCS4D02G362400	K12604
TraesCS4D02G362600	K12813
TraesCS4D02G363700	K01433
TraesCS4D02G363900	K05236;K17302
TraesCS4D02G364000	K01613
TraesCS4D02G364600	K20092
TraesCS4D02G364800	K27538
TraesCS4D02G364900	K22683
TraesCS4D02G365000	K22683
TraesCS4D02G365200	K11878
TraesCS4D02G365400	K13466
TraesCS4D02G365500	K13466
TraesCS4D02G365600	K00344
TraesCS4D02G365800	K24193
TraesCS4D02G366100	K01074
TraesCS5A02G000100	K08827
TraesCS5A02G000400	K10355
TraesCS5A02G001100	K24193
TraesCS5A02G001500	K00465
TraesCS5A02G002200	K00465
TraesCS5A02G002400	K00465
TraesCS5A02G002500	K00889
TraesCS5A02G002600	K14509
TraesCS5A02G002700	K07024
TraesCS5A02G002800	K26731
TraesCS5A02G003100	K08515
TraesCS5A02G003200	K20891
TraesCS5A02G003500	K08900
TraesCS5A02G003700	K08900
TraesCS5A02G003900	K19222
TraesCS5A02G004200	K01535
TraesCS5A02G004300	K01535
TraesCS5A02G004400	K26552
TraesCS5A02G004500	K05917
TraesCS5A02G004600	K05917
TraesCS5A02G004700	K05917
TraesCS5A02G004800	K23558
TraesCS5A02G004900	K01853
TraesCS5A02G005500	K21773
TraesCS5A02G005600	K05917
TraesCS5A02G006000	K05917
TraesCS5A02G006200	K10688
TraesCS5A02G006300	K01824
TraesCS5A02G006400	K01824
TraesCS5A02G007900	K00454
TraesCS5A02G008700	K13226
TraesCS5A02G008800	K13225
TraesCS5A02G008900	K13224
TraesCS5A02G009300	K02357
TraesCS5A02G009400	K01623
TraesCS5A02G010000	K10666
TraesCS5A02G011100	K14546
TraesCS5A02G011200	K13336
TraesCS5A02G012000	K06123
TraesCS5A02G012200	K27319
TraesCS5A02G012500	K21989
TraesCS5A02G012600	K21989
TraesCS5A02G012900	K13449
TraesCS5A02G013600	K14488
TraesCS5A02G014100	K00224
TraesCS5A02G014200	K12349
TraesCS5A02G014300	K00026
TraesCS5A02G014400	K01689
TraesCS5A02G014500	K01689
TraesCS5A02G014900	K07943
TraesCS5A02G015200	K09481
TraesCS5A02G015300	K19828
TraesCS5A02G015500	K01520
TraesCS5A02G015600	K22047
TraesCS5A02G016200	K08711
TraesCS5A02G017000	K02135
TraesCS5A02G019200	K19706
TraesCS5A02G019600	K14833
TraesCS5A02G019900	K02111;K02132
TraesCS5A02G020000	K02128
TraesCS5A02G020200	K02950
TraesCS5A02G020300	K00330;K03880
TraesCS5A02G020400	K02195
TraesCS5A02G020700	K25785
TraesCS5A02G020800	K03352
TraesCS5A02G020900	K02291
TraesCS5A02G021600	K01754
TraesCS5A02G021700	K00799
TraesCS5A02G021800	K01754
TraesCS5A02G022000	K03120
TraesCS5A02G022200	K01738
TraesCS5A02G022400	K23010
TraesCS5A02G022500	K23010
TraesCS5A02G022600	K23010
TraesCS5A02G023500	K13466
TraesCS5A02G024000	K00799
TraesCS5A02G024100	K00799
TraesCS5A02G024300	K13754
TraesCS5A02G024400	K13466
TraesCS5A02G024500	K12251
TraesCS5A02G024600	K13457
TraesCS5A02G024900	K00549
TraesCS5A02G025000	K05909
TraesCS5A02G025200	K23953
TraesCS5A02G025300	K23953
TraesCS5A02G025400	K13863
TraesCS5A02G025700	K08789
TraesCS5A02G025900	K25796
TraesCS5A02G026100	K22683
TraesCS5A02G026300	K28077
TraesCS5A02G027100	K20725
TraesCS5A02G028900	K13457
TraesCS5A02G029400	K17362
TraesCS5A02G029700	K08081
TraesCS5A02G029900	K08064
TraesCS5A02G030000	K14539
TraesCS5A02G030200	K06943
TraesCS5A02G030300	K01090
TraesCS5A02G030400	K03455
TraesCS5A02G030500	K17292
TraesCS5A02G030800	K00162
TraesCS5A02G031600	K26731
TraesCS5A02G031700	K26731
TraesCS5A02G032000	K02969
TraesCS5A02G032200	K02896
TraesCS5A02G032300	K02874
TraesCS5A02G032500	K27887
TraesCS5A02G032700	K03650
TraesCS5A02G033400	K03327
TraesCS5A02G033600	K14830
TraesCS5A02G033700	K15744
TraesCS5A02G035000	K06167
TraesCS5A02G035100	K12502
TraesCS5A02G035800	K10523
TraesCS5A02G035900	K10523
TraesCS5A02G036600	K10400
TraesCS5A02G036900	K13457
TraesCS5A02G037900	K26552
TraesCS5A02G038100	K20843
TraesCS5A02G038200	K02920
TraesCS5A02G038300	K14486
TraesCS5A02G038500	K19998
TraesCS5A02G038900	K15382
TraesCS5A02G039000	K15382
TraesCS5A02G039100	K00430
TraesCS5A02G039200	K00430
TraesCS5A02G039400	K00430
TraesCS5A02G039500	K00430
TraesCS5A02G039600	K00430
TraesCS5A02G040100	K19893
TraesCS5A02G040800	K10523
TraesCS5A02G040900	K10523
TraesCS5A02G041000	K10523
TraesCS5A02G041100	K17255
TraesCS5A02G041300	K10523
TraesCS5A02G041400	K10523
TraesCS5A02G041800	K27045
TraesCS5A02G042000	K10523
TraesCS5A02G042300	K13179
TraesCS5A02G042400	K03254
TraesCS5A02G042800	K05387
TraesCS5A02G042900	K03294
TraesCS5A02G043100	K14793
TraesCS5A02G043300	K08064
TraesCS5A02G043400	K09338
TraesCS5A02G043500	K02961
TraesCS5A02G043800	K01051
TraesCS5A02G044100	K03676
TraesCS5A02G044200	K03676
TraesCS5A02G044400	K03676
TraesCS5A02G044500	K02970
TraesCS5A02G044700	K03676
TraesCS5A02G044800	K03676
TraesCS5A02G044900	K03676
TraesCS5A02G045000	K03676
TraesCS5A02G045200	K02493
TraesCS5A02G045300	K09534
TraesCS5A02G045700	K00231
TraesCS5A02G046100	K14190
TraesCS5A02G046600	K00737
TraesCS5A02G046900	K17263
TraesCS5A02G047500	K10523
TraesCS5A02G047600	K10523
TraesCS5A02G047800	K10523
TraesCS5A02G047900	K26404
TraesCS5A02G048100	K01873
TraesCS5A02G048500	K26540
TraesCS5A02G048800	K13103
TraesCS5A02G049100	K28546
TraesCS5A02G049400	K10666
TraesCS5A02G049800	K14552
TraesCS5A02G050100	K08790
TraesCS5A02G050200	K14488
TraesCS5A02G051500	K10884
TraesCS5A02G051800	K00799;K01800
TraesCS5A02G051900	K11252
TraesCS5A02G052200	K01011
TraesCS5A02G052600	K01210
TraesCS5A02G053100	K00547
TraesCS5A02G053400	K16287
TraesCS5A02G053500	K01148
TraesCS5A02G053700	K01968
TraesCS5A02G053800	K21776
TraesCS5A02G054100	K10704
TraesCS5A02G054200	K21776
TraesCS5A02G054400	K00914
TraesCS5A02G054700	K08857
TraesCS5A02G054900	K22418
TraesCS5A02G055000	K22698
TraesCS5A02G056200	K26548
TraesCS5A02G056400	K17744
TraesCS5A02G057100	K02183;K13448;K13974
TraesCS5A02G057200	K02183;K13448;K13974
TraesCS5A02G057500	K25784
TraesCS5A02G057600	K15161
TraesCS5A02G057700	K01933
TraesCS5A02G057900	K22683
TraesCS5A02G058000	K16277
TraesCS5A02G058100	K00868
TraesCS5A02G058600	K14484
TraesCS5A02G058700	K14484
TraesCS5A02G059000	K13449
TraesCS5A02G059100	K28582
TraesCS5A02G059300	K00814
TraesCS5A02G059400	K03639
TraesCS5A02G059500	K21444
TraesCS5A02G059600	K18151
TraesCS5A02G059800	K18208
TraesCS5A02G059900	K16572
TraesCS5A02G060200	K28582
TraesCS5A02G060600	K06268
TraesCS5A02G060700	K07541
TraesCS5A02G061000	K13347
TraesCS5A02G061100	K10761
TraesCS5A02G061600	K09753
TraesCS5A02G061700	K09753
TraesCS5A02G062300	K08503
TraesCS5A02G062500	K03801
TraesCS5A02G062900	K24195
TraesCS5A02G063100	K17279
TraesCS5A02G063700	K02148
TraesCS5A02G063800	K03794
TraesCS5A02G064200	K22640
TraesCS5A02G064700	K28174
TraesCS5A02G065400	K09286
TraesCS5A02G065600	K17435
TraesCS5A02G066100	K02262;K02276
TraesCS5A02G066300	K18342
TraesCS5A02G067100	K20890
TraesCS5A02G067200	K17710
TraesCS5A02G067300	K10400
TraesCS5A02G067500	K00759
TraesCS5A02G067900	K13457
TraesCS5A02G068000	K13457
TraesCS5A02G068500	K14169
TraesCS5A02G068600	K18811
TraesCS5A02G068700	K01537
TraesCS5A02G068800	K27320
TraesCS5A02G068900	K28176
TraesCS5A02G069100	K26731
TraesCS5A02G069400	K01874
TraesCS5A02G069500	K14498
TraesCS5A02G071000	K22683
TraesCS5A02G071100	K03242
TraesCS5A02G071200	K03844
TraesCS5A02G071300	K09286
TraesCS5A02G071400	K21989
TraesCS5A02G071500	K14773
TraesCS5A02G072000	K06627
TraesCS5A02G072200	K21398
TraesCS5A02G072500	K01102
TraesCS5A02G072700	K00895
TraesCS5A02G073100	K20628
TraesCS5A02G073300	K13457
TraesCS5A02G073500	K13457
TraesCS5A02G073600	K11592
TraesCS5A02G073900	K20867
TraesCS5A02G074000	K07964
TraesCS5A02G074200	K08900
TraesCS5A02G074800	K03240
TraesCS5A02G074900	K22382
TraesCS5A02G075200	K08819
TraesCS5A02G075500	K28090
TraesCS5A02G076200	K02711
TraesCS5A02G076300	K00901
TraesCS5A02G076500	K15397
TraesCS5A02G076600	K14803
TraesCS5A02G076800	K01409
TraesCS5A02G076900	K22390
TraesCS5A02G077200	K14293
TraesCS5A02G077700	K12161
TraesCS5A02G078000	K03283
TraesCS5A02G078400	K27628;K27970
TraesCS5A02G078500	K05681
TraesCS5A02G078900	K17777
TraesCS5A02G079000	K12900
TraesCS5A02G079700	K20888
TraesCS5A02G080300	K27753
TraesCS5A02G081400	K10866
TraesCS5A02G081500	K15015
TraesCS5A02G081700	K14649
TraesCS5A02G082000	K28405
TraesCS5A02G082100	K11108
TraesCS5A02G082400	K22390
TraesCS5A02G082600	K14293
TraesCS5A02G082800	K02938
TraesCS5A02G083100	K09422
TraesCS5A02G083200	K01778
TraesCS5A02G083600	K28755
TraesCS5A02G083900	K28755
TraesCS5A02G084000	K28755
TraesCS5A02G084600	K23566
TraesCS5A02G084700	K01648
TraesCS5A02G085200	K24194
TraesCS5A02G085300	K21843
TraesCS5A02G085800	K17710
TraesCS5A02G085900	K08849
TraesCS5A02G086200	K13508
TraesCS5A02G086300	K02990
TraesCS5A02G086400	K07146
TraesCS5A02G086500	K01262
TraesCS5A02G086800	K01051
TraesCS5A02G086900	K12960
TraesCS5A02G087100	K09422
TraesCS5A02G087200	K02717
TraesCS5A02G087300	K24971
TraesCS5A02G087400	K13457
TraesCS5A02G087700	K14685
TraesCS5A02G088300	K25786
TraesCS5A02G088400	K02210
TraesCS5A02G089100	K03017
TraesCS5A02G089200	K07953
TraesCS5A02G089400	K26385
TraesCS5A02G089500	K28436
TraesCS5A02G089900	K01937
TraesCS5A02G090500	K00770
TraesCS5A02G091000	K13806
TraesCS5A02G091200	K20307
TraesCS5A02G091300	K22684
TraesCS5A02G091700	K19825
TraesCS5A02G091900	K05925
TraesCS5A02G092200	K23541
TraesCS5A02G092400	K00940
TraesCS5A02G092600	K00850
TraesCS5A02G092900	K27887
TraesCS5A02G093200	K02357
TraesCS5A02G093500	K03094
TraesCS5A02G093600	K13447
TraesCS5A02G093700	K05288
TraesCS5A02G093800	K00793
TraesCS5A02G093900	K01867
TraesCS5A02G094300	K20361
TraesCS5A02G094500	K03676
TraesCS5A02G094600	K03676
TraesCS5A02G094700	K03676
TraesCS5A02G094800	K03676
TraesCS5A02G094900	K03676
TraesCS5A02G095000	K10144
TraesCS5A02G095100	K20295
TraesCS5A02G095500	K03676
TraesCS5A02G095900	K15635
TraesCS5A02G096000	K15178
TraesCS5A02G096100	K02078
TraesCS5A02G096400	K14834
TraesCS5A02G096500	K00014;K13832
TraesCS5A02G096700	K01889
TraesCS5A02G096800	K08486
TraesCS5A02G097400	K02933
TraesCS5A02G097600	K00103
TraesCS5A02G097800	K00430
TraesCS5A02G098300	K11251
TraesCS5A02G098700	K08964;K09880;K16054
TraesCS5A02G098900	K27415
TraesCS5A02G099200	K21456
TraesCS5A02G099300	K19023
TraesCS5A02G100000	K09872
TraesCS5A02G100200	K10268
TraesCS5A02G100300	K00942
TraesCS5A02G100500	K14664
TraesCS5A02G100600	K03319
TraesCS5A02G100700	K01890
TraesCS5A02G101000	K09422
TraesCS5A02G101200	K13523
TraesCS5A02G101300	K17790
TraesCS5A02G101500	K02975
TraesCS5A02G101800	K15559
TraesCS5A02G101900	K04079;K09487
TraesCS5A02G102300	K02903
TraesCS5A02G102700	K11816
TraesCS5A02G102900	K07297
TraesCS5A02G103100	K28541
TraesCS5A02G103300	K02703
TraesCS5A02G103600	K02992
TraesCS5A02G103800	K16280
TraesCS5A02G103900	K15188
TraesCS5A02G104000	K02997
TraesCS5A02G104500	K20368
TraesCS5A02G104800	K03263
TraesCS5A02G104900	K28579
TraesCS5A02G105400	K13348
TraesCS5A02G105800	K02980
TraesCS5A02G105900	K11838
TraesCS5A02G106000	K09506
TraesCS5A02G106200	K04043
TraesCS5A02G106300	K19984
TraesCS5A02G106400	K00901
TraesCS5A02G106900	K14007
TraesCS5A02G107300	K08286
TraesCS5A02G107500	K03608
TraesCS5A02G107800	K14190
TraesCS5A02G107900	K13412
TraesCS5A02G108000	K01623
TraesCS5A02G108400	K23052
TraesCS5A02G108500	K06627
TraesCS5A02G108700	K11206
TraesCS5A02G109000	K02729
TraesCS5A02G109200	K03239
TraesCS5A02G109500	K22766
TraesCS5A02G109900	K17822
TraesCS5A02G110100	K08819
TraesCS5A02G110300	K03671
TraesCS5A02G110600	K16589
TraesCS5A02G110900	K03517
TraesCS5A02G111000	K28412
TraesCS5A02G111300	K09422
TraesCS5A02G111400	K17087
TraesCS5A02G111500	K22074
TraesCS5A02G111900	K23280
TraesCS5A02G112300	K11827
TraesCS5A02G112400	K02925
TraesCS5A02G112500	K01934
TraesCS5A02G112600	K09286
TraesCS5A02G112700	K15544
TraesCS5A02G113100	K00434
TraesCS5A02G113300	K24917
TraesCS5A02G113400	K22683
TraesCS5A02G113500	K11649
TraesCS5A02G113700	K10755
TraesCS5A02G114200	K13179
TraesCS5A02G114400	K14811
TraesCS5A02G114500	K20241
TraesCS5A02G114700	K11414
TraesCS5A02G114800	K03007
TraesCS5A02G115000	K03686
TraesCS5A02G115100	K24917
TraesCS5A02G115200	K15191
TraesCS5A02G115300	K09060
TraesCS5A02G115800	K24917
TraesCS5A02G115900	K06173
TraesCS5A02G116100	K01110
TraesCS5A02G116500	K16055
TraesCS5A02G117200	K02261
TraesCS5A02G117500	K09264
TraesCS5A02G117600	K03686
TraesCS5A02G117700	K01897
TraesCS5A02G117800	K20456
TraesCS5A02G118200	K13412;K13974
TraesCS5A02G118600	K02155
TraesCS5A02G118900	K03696
TraesCS5A02G119000	K11364
TraesCS5A02G119800	K01082;K15422
TraesCS5A02G120000	K00166
TraesCS5A02G120200	K00609
TraesCS5A02G121000	K00939
TraesCS5A02G121400	K27811
TraesCS5A02G121600	K10592
TraesCS5A02G121700	K14412
TraesCS5A02G121800	K16221
TraesCS5A02G121900	K00974
TraesCS5A02G122200	K14544
TraesCS5A02G122400	K07195
TraesCS5A02G122700	K20607
TraesCS5A02G122900	K15361
TraesCS5A02G123600	K03921
TraesCS5A02G123800	K03857
TraesCS5A02G124100	K19600
TraesCS5A02G124300	K10354;K10355
TraesCS5A02G124600	K20557
TraesCS5A02G124700	K06268
TraesCS5A02G125500	K07195
TraesCS5A02G125900	K06620
TraesCS5A02G126500	K27947
TraesCS5A02G126700	K12611
TraesCS5A02G127100	K09287
TraesCS5A02G127200	K28559
TraesCS5A02G129000	K22390
TraesCS5A02G129100	K22390
TraesCS5A02G129200	K22390
TraesCS5A02G129400	K03107
TraesCS5A02G129500	K20624
TraesCS5A02G129700	K08286
TraesCS5A02G129800	K08238
TraesCS5A02G130400	K27627
TraesCS5A02G131000	K01593
TraesCS5A02G131100	K00873
TraesCS5A02G131300	K01649
TraesCS5A02G131400	K09588
TraesCS5A02G131500	K14782
TraesCS5A02G131600	K14492
TraesCS5A02G131700	K03013
TraesCS5A02G132300	K00225
TraesCS5A02G132500	K00889
TraesCS5A02G132600	K05812
TraesCS5A02G132800	K14964
TraesCS5A02G132900	K13113
TraesCS5A02G133000	K10872
TraesCS5A02G133200	K01897
TraesCS5A02G133500	K02195
TraesCS5A02G134100	K13754
TraesCS5A02G134200	K23877
TraesCS5A02G134700	K14508
TraesCS5A02G135100	K26979
TraesCS5A02G135500	K17606
TraesCS5A02G135700	K06196
TraesCS5A02G136200	K01537
TraesCS5A02G136400	K15414
TraesCS5A02G136600	K15280
TraesCS5A02G137100	K15634
TraesCS5A02G137200	K15634
TraesCS5A02G137300	K17710
TraesCS5A02G137600	K11886
TraesCS5A02G137700	K01640
TraesCS5A02G137800	K01875
TraesCS5A02G138100	K14559
TraesCS5A02G138200	K14819
TraesCS5A02G138300	K13412;K13974
TraesCS5A02G138400	K01209
TraesCS5A02G138500	K14320
TraesCS5A02G138700	K16290
TraesCS5A02G138900	K23490
TraesCS5A02G139000	K27753
TraesCS5A02G139500	K00820
TraesCS5A02G139700	K02183;K13448;K13974
TraesCS5A02G139800	K14848
TraesCS5A02G139900	K22684
TraesCS5A02G140500	K24405
TraesCS5A02G140600	K26224
TraesCS5A02G140700	K17402
TraesCS5A02G140800	K13347
TraesCS5A02G141000	K21249
TraesCS5A02G141300	K22817
TraesCS5A02G141400	K15559
TraesCS5A02G141500	K14432
TraesCS5A02G141700	K09285
TraesCS5A02G142000	K03327
TraesCS5A02G142100	K07937
TraesCS5A02G142500	K09422
TraesCS5A02G142600	K06628
TraesCS5A02G142700	K28533
TraesCS5A02G142900	K02960
TraesCS5A02G143100	K28550
TraesCS5A02G143200	K28553
TraesCS5A02G143300	K20557
TraesCS5A02G143500	K00799
TraesCS5A02G143800	K13648
TraesCS5A02G143900	K20858
TraesCS5A02G144000	K27742
TraesCS5A02G144100	K26497
TraesCS5A02G144200	K12194
TraesCS5A02G144300	K00967
TraesCS5A02G145500	K07760
TraesCS5A02G145600	K24544
TraesCS5A02G146400	K19355
TraesCS5A02G146500	K28584
TraesCS5A02G146600	K28584
TraesCS5A02G146700	K28584
TraesCS5A02G146900	K01859
TraesCS5A02G147500	K08867
TraesCS5A02G148000	K07198
TraesCS5A02G148600	K00430
TraesCS5A02G148700	K01897
TraesCS5A02G149100	K03127
TraesCS5A02G149200	K07204
TraesCS5A02G150000	K23541
TraesCS5A02G150100	K23541
TraesCS5A02G150500	K26731
TraesCS5A02G151300	K11663
TraesCS5A02G151400	K05909
TraesCS5A02G151600	K20359
TraesCS5A02G151700	K07253
TraesCS5A02G151800	K26938
